# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-25 09:35:11 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01022294 East Br Bear Brook near Beddington, Maine
# -----------------------------------------------------------------------------------
#
# Data provided for site 01022294
#            TS   parameter     Description
#         65461       00065     Gage height, feet
#         65462       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	65461_00065	65461_00065_cd	65462_00060	65462_00060_cd
USGS	01022294	2016-09-06 13:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 13:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 13:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 13:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 13:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 13:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 13:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 13:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:05	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 14:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 14:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 14:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 14:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 14:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 15:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:25	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 15:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 15:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:40	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 15:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 15:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 15:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 16:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 16:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 16:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 16:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 16:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 17:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 17:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 18:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 18:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 19:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 19:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 19:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 19:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 19:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 20:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 20:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 21:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 21:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 21:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 22:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:40	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 22:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 22:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 23:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 23:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:40	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 23:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-06 23:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-06 23:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 00:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 00:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 00:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 00:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 00:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 01:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 01:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 01:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 01:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 02:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 02:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 02:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 02:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:05	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 03:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 03:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 03:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 04:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 05:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 05:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 05:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 06:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 06:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 06:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 06:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 07:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 07:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 07:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 07:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 07:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 07:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 08:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 08:05	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 08:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 08:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 08:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 08:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 08:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 08:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 08:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 08:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 08:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 08:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 09:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 09:05	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 09:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 09:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 09:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 09:25	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 09:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 09:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 09:40	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 09:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 09:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 09:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 10:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 10:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 10:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 10:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 10:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 10:25	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 10:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 10:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 10:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 10:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 10:50	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 10:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 11:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 11:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:25	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 11:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 11:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 11:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 11:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 12:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 12:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 12:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 12:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 12:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 12:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 12:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 12:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 12:40	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 12:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 12:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 12:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 13:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:10	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 13:15	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 13:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:30	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 13:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:45	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 13:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 13:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:00	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 14:05	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 14:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:20	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 14:25	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 14:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:35	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 14:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 14:55	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 15:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:10	EDT	4.955	P	0.000	P
USGS	01022294	2016-09-07 15:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:25	EDT	4.954	P	0.000	P
USGS	01022294	2016-09-07 15:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:35	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 15:40	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 15:55	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:40	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 16:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 16:55	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 17:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:10	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 17:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:25	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:40	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 17:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 17:50	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 17:55	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 18:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:10	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:25	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 18:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:40	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 18:45	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 18:50	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 18:55	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:00	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 19:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 19:10	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:15	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 19:20	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 19:25	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:30	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 19:35	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:40	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:45	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:50	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 19:55	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:00	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:05	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:10	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:15	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:20	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:25	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:30	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:35	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 20:40	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:45	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 20:50	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 20:55	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 21:00	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 21:05	EDT	4.953	P	0.000	P
USGS	01022294	2016-09-07 21:10	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 21:15	EDT	4.952	P	0.000	P
USGS	01022294	2016-09-07 21:20	EDT	4.953	P	0.000	P
